Fecha,Origen,Destino,Distancia_km,Precio_USD,Clase
2024-03-11,PVG (Shanghái),FRA (Frankfurt),10093,978.49,0
2024-05-25,MAD (Madrid),CPT (Ciudad del Cabo),11278,1160.2,0
2023-05-03,PEK (Pekín),GRU (São Paulo),11654,1170.63,0
2023-08-30,MAD (Madrid),SIN (Singapur),12180,1327.96,0
2025-04-15,PVG (Shanghái),ATL (Atlanta),11702,1268.34,0
2021-06-10,HND (Tokio),SIN (Singapur),10965,1183.54,0
2022-01-09,DOH (Doha),NRT (Tokio),8460,916.26,0
2020-12-08,SIN (Singapur),MAD (Madrid),13018,1313.84,0
2022-08-23,LHR (Londres),NRT (Tokio),8658,2142.57,1
2024-11-01,FRA (Frankfurt),CPT (Ciudad del Cabo),9436,2287.6,1
2021-10-15,MAD (Madrid),JFK (Nueva York),12679,1445.57,0
2021-08-23,LAX (Los Ángeles),HND (Tokio),13748,1346.13,0
2021-04-14,PVG (Shanghái),ORD (Chicago),11188,1133.35,0
2024-11-08,DOH (Doha),DEL (Delhi),2113,238.07,0
2022-09-19,NRT (Tokio),PVG (Shanghái),8991,2477.6,1
2021-05-01,PEK (Pekín),MAD (Madrid),14688,1543.36,0
2023-10-05,PVG (Shanghái),SIN (Singapur),823,86.82,0
2022-03-30,EZE (Buenos Aires),CDG (París),10466,1012.15,0
2020-10-24,DEL (Delhi),MAD (Madrid),11806,2941.52,1
2021-05-20,EZE (Buenos Aires),GRU (São Paulo),11278,2753.96,1
2022-12-16,SIN (Singapur),CPT (Ciudad del Cabo),10062,5531.9,2
2022-10-20,MAD (Madrid),CPT (Ciudad del Cabo),11303,2983.02,1
2023-07-25,ATL (Atlanta),DOH (Doha),13882,1532.97,0
2024-06-19,SYD (Sídney),GRU (São Paulo),5766,1647.35,1
2021-10-23,PEK (Pekín),LHR (Londres),14367,1389.33,0
2024-08-31,ORD (Chicago),ATL (Atlanta),14154,1581.44,0
2024-07-12,GRU (São Paulo),SYD (Sídney),4180,2281.45,2
2023-04-24,ORD (Chicago),MAD (Madrid),10941,1058.91,0
2021-11-28,CDG (París),CPT (Ciudad del Cabo),14639,1605.02,0
2024-12-29,CDG (París),GRU (São Paulo),10298,1137.81,0
2023-10-29,LHR (Londres),GRU (São Paulo),14606,1593.67,0
2022-06-16,ATL (Atlanta),LHR (Londres),13038,1439.68,0
2025-03-06,DXB (Dubái),JFK (Nueva York),9680,4828.61,2
2024-09-02,CDG (París),LHR (Londres),11300,1149.24,0
2023-12-10,SYD (Sídney),SIN (Singapur),2788,300.51,0
2023-12-12,PEK (Pekín),ORD (Chicago),12539,1195.76,0
2024-12-15,LHR (Londres),DXB (Dubái),12109,3056.26,1
2024-10-19,FRA (Frankfurt),LAX (Los Ángeles),10714,1061.42,0
2023-08-07,CPT (Ciudad del Cabo),SIN (Singapur),12387,1380.13,0
2025-04-25,SYD (Sídney),EZE (Buenos Aires),11765,2968.24,1
2021-04-26,FRA (Frankfurt),CDG (París),13654,1375.87,0
2025-04-03,LHR (Londres),FRA (Frankfurt),9457,2436.29,1
2020-12-12,DEL (Delhi),DOH (Doha),4521,437.52,0
2023-06-26,DXB (Dubái),MAD (Madrid),12220,1321.34,0
2023-08-09,EZE (Buenos Aires),HND (Tokio),12508,1383.79,0
2024-12-03,SIN (Singapur),ATL (Atlanta),12180,3424.26,1
2023-06-22,ORD (Chicago),HND (Tokio),12586,1291.67,0
2020-12-27,FRA (Frankfurt),LHR (Londres),11982,1205.15,0
2023-06-21,JFK (Nueva York),EZE (Buenos Aires),11637,1113.6,0
2024-07-20,SIN (Singapur),JFK (Nueva York),12039,6539.88,2
2022-12-22,MAD (Madrid),ORD (Chicago),14657,1657.33,0
2023-01-10,LHR (Londres),PEK (Pekín),11646,1148.41,0
2022-06-06,JFK (Nueva York),LHR (Londres),10972,1057.04,0
2024-12-30,GRU (São Paulo),LHR (Londres),11853,1293.63,0
2022-02-06,PEK (Pekín),ATL (Atlanta),8426,866.33,0
2022-09-18,JFK (Nueva York),DXB (Dubái),8563,2345.8,1
2020-10-04,LAX (Los Ángeles),MAD (Madrid),9276,932.12,0
2022-11-26,ORD (Chicago),PVG (Shanghái),14518,8249.4,2
2022-10-07,PEK (Pekín),DEL (Delhi),10640,1194.87,0
2023-07-29,HND (Tokio),SIN (Singapur),8317,862.45,0
2022-06-18,MAD (Madrid),PEK (Pekín),13386,7261.0,2
2024-12-31,NRT (Tokio),CPT (Ciudad del Cabo),10770,1068.54,0
2024-10-28,LAX (Los Ángeles),DOH (Doha),9046,943.71,0
2020-09-04,FRA (Frankfurt),CPT (Ciudad del Cabo),13099,1411.7,0
2025-03-06,PVG (Shanghái),JFK (Nueva York),14886,1589.87,0
2021-11-23,DOH (Doha),SYD (Sídney),11413,1129.0,0
2023-06-25,ORD (Chicago),DEL (Delhi),8434,830.48,0
2022-05-22,PVG (Shanghái),DOH (Doha),9066,1040.72,0
2024-09-24,DOH (Doha),ORD (Chicago),8170,2275.54,1
2025-04-28,CPT (Ciudad del Cabo),CDG (París),9564,5473.5,2
2020-07-17,NRT (Tokio),PEK (Pekín),12958,6734.08,2
2024-04-14,HND (Tokio),PEK (Pekín),8554,4859.79,2
2024-10-25,DEL (Delhi),NRT (Tokio),14260,8063.55,2
2024-12-03,DEL (Delhi),FRA (Frankfurt),9714,2778.66,1
2021-05-09,SIN (Singapur),PEK (Pekín),8812,873.52,0
2024-06-09,GRU (São Paulo),JFK (Nueva York),13795,1514.29,0
2024-11-28,LAX (Los Ángeles),PVG (Shanghái),9005,965.29,0
2021-11-26,SYD (Sídney),CPT (Ciudad del Cabo),13433,7165.48,2
2020-10-02,ATL (Atlanta),LHR (Londres),13409,6613.82,2
2023-07-11,DXB (Dubái),GRU (São Paulo),9953,959.36,0
2024-11-18,HND (Tokio),CPT (Ciudad del Cabo),12784,1452.7,0
2020-11-27,NRT (Tokio),GRU (São Paulo),9974,970.99,0
2025-04-15,DXB (Dubái),DEL (Delhi),1940,511.0,1
2021-03-11,LHR (Londres),GRU (São Paulo),13195,1492.68,0
2020-08-19,DXB (Dubái),CDG (París),9223,2516.4,1
2021-09-14,NRT (Tokio),JFK (Nueva York),8650,2339.6,1
2022-04-03,GRU (São Paulo),JFK (Nueva York),14167,1626.16,0
2021-08-12,HND (Tokio),PVG (Shanghái),9621,1099.89,0
2023-05-09,GRU (São Paulo),PVG (Shanghái),5739,1474.91,1
2022-04-19,HND (Tokio),NRT (Tokio),622,65.29,0
2020-07-26,SYD (Sídney),LAX (Los Ángeles),12238,1210.07,0
2021-06-02,PVG (Shanghái),HND (Tokio),12530,1438.09,0
2021-04-30,PEK (Pekín),CDG (París),1603,176.63,0
2020-09-08,ATL (Atlanta),PVG (Shanghái),14996,1509.17,0
2023-02-22,NRT (Tokio),PVG (Shanghái),14291,1579.92,0
2025-02-18,CPT (Ciudad del Cabo),NRT (Tokio),8224,912.74,0
2021-02-19,LAX (Los Ángeles),CPT (Ciudad del Cabo),9822,997.56,0
2024-06-17,DOH (Doha),FRA (Frankfurt),14400,1523.93,0
2023-06-20,CDG (París),DXB (Dubái),14957,1435.82,0
2024-04-01,EZE (Buenos Aires),SIN (Singapur),10767,1109.02,0
2023-02-19,NRT (Tokio),SYD (Sídney),8170,2168.75,1
2023-07-27,DOH (Doha),ATL (Atlanta),12679,1351.92,0
2024-09-20,SYD (Sídney),DXB (Dubái),10729,2679.12,1
2021-02-26,DXB (Dubái),MAD (Madrid),11474,1274.85,0
2023-08-29,CDG (París),SYD (Sídney),14815,3840.16,1
2021-12-02,JFK (Nueva York),LAX (Los Ángeles),8855,2106.43,1
2024-10-26,LAX (Los Ángeles),CDG (París),13903,1338.87,0
2021-01-20,SIN (Singapur),DXB (Dubái),11446,2863.89,1
2022-04-25,MAD (Madrid),ATL (Atlanta),8253,4213.19,2
2025-04-19,LAX (Los Ángeles),PEK (Pekín),11458,1253.34,0
2021-08-05,HND (Tokio),CDG (París),8751,844.26,0
2021-09-03,GRU (São Paulo),FRA (Frankfurt),10964,1192.69,0
2024-11-24,LHR (Londres),CDG (París),9605,995.26,0
2021-01-28,EZE (Buenos Aires),PVG (Shanghái),8481,830.23,0
2021-04-19,NRT (Tokio),HND (Tokio),7990,898.61,0
2021-01-05,LHR (Londres),FRA (Frankfurt),12449,1423.46,0
2023-07-04,EZE (Buenos Aires),ATL (Atlanta),11336,2990.71,1
2024-07-11,SYD (Sídney),FRA (Frankfurt),8766,845.12,0
2023-07-02,LAX (Los Ángeles),EZE (Buenos Aires),8602,2309.15,1
2024-05-30,EZE (Buenos Aires),MAD (Madrid),12557,3335.04,1
2020-06-15,EZE (Buenos Aires),GRU (São Paulo),14037,1432.34,0
2023-06-08,DEL (Delhi),ATL (Atlanta),8064,800.11,0
2024-08-21,PEK (Pekín),GRU (São Paulo),10512,998.92,0
2024-06-06,DXB (Dubái),SIN (Singapur),8080,854.63,0
2021-07-23,DEL (Delhi),LHR (Londres),10698,1137.6,0
2025-03-20,ATL (Atlanta),SIN (Singapur),10859,1077.3,0
2023-01-03,NRT (Tokio),SIN (Singapur),13552,1494.82,0
2022-01-21,LAX (Los Ángeles),FRA (Frankfurt),9771,4896.1,2
2022-09-12,MAD (Madrid),DEL (Delhi),13337,3459.08,1
2023-06-07,HND (Tokio),DXB (Dubái),11875,1195.83,0
2021-02-07,ATL (Atlanta),SIN (Singapur),11392,1166.36,0
2024-07-17,SIN (Singapur),NRT (Tokio),8856,2220.05,1
2022-02-13,JFK (Nueva York),LHR (Londres),12125,1335.29,0
2023-05-09,LHR (Londres),LAX (Los Ángeles),4859,496.33,0
2024-09-03,MAD (Madrid),SIN (Singapur),12120,3243.41,1
2024-05-10,LHR (Londres),HND (Tokio),13574,1319.18,0
2022-09-12,GRU (São Paulo),SIN (Singapur),1971,220.24,0
2025-03-24,DOH (Doha),PVG (Shanghái),13721,1361.6,0
2022-01-08,DEL (Delhi),NRT (Tokio),13424,3354.97,1
2021-11-05,SYD (Sídney),NRT (Tokio),8598,940.35,0
2020-07-14,PVG (Shanghái),PEK (Pekín),12200,1202.55,0
2023-02-03,DEL (Delhi),PVG (Shanghái),13937,1477.47,0
2021-08-12,CPT (Ciudad del Cabo),NRT (Tokio),11929,1348.73,0
2021-04-07,SYD (Sídney),FRA (Frankfurt),12728,1400.02,0
2020-07-01,ORD (Chicago),JFK (Nueva York),8923,4307.6,2
2022-12-16,DOH (Doha),EZE (Buenos Aires),8168,2258.34,1
2021-10-04,FRA (Frankfurt),HND (Tokio),14513,1567.68,0
2024-04-22,DOH (Doha),ATL (Atlanta),14475,7570.34,2
2025-01-21,LAX (Los Ángeles),DEL (Delhi),14207,1362.86,0
2024-12-05,ATL (Atlanta),HND (Tokio),12768,1425.62,0
2025-03-01,LAX (Los Ángeles),FRA (Frankfurt),8728,2325.8,1
2022-04-23,EZE (Buenos Aires),CPT (Ciudad del Cabo),12400,1185.52,0
2022-05-28,PEK (Pekín),EZE (Buenos Aires),9712,5488.48,2
2021-05-08,ATL (Atlanta),EZE (Buenos Aires),8151,2336.02,1
2023-12-24,ATL (Atlanta),DEL (Delhi),12861,1393.69,0
2020-10-02,DXB (Dubái),ORD (Chicago),13162,1334.26,0
2024-02-13,NRT (Tokio),DOH (Doha),14387,1618.06,0
2024-08-02,GRU (São Paulo),EZE (Buenos Aires),11140,2767.91,1
2020-09-11,DXB (Dubái),SIN (Singapur),14985,1622.08,0
2021-05-01,DXB (Dubái),LHR (Londres),14106,3972.98,1
2022-12-16,JFK (Nueva York),FRA (Frankfurt),12681,3106.11,1
2020-08-30,EZE (Buenos Aires),PEK (Pekín),10283,1128.33,0
2021-01-19,HND (Tokio),CPT (Ciudad del Cabo),13263,3735.47,1
2021-10-10,HND (Tokio),EZE (Buenos Aires),9216,1035.44,0
2023-05-13,LAX (Los Ángeles),ATL (Atlanta),8625,909.9,0
2024-10-14,PVG (Shanghái),LAX (Los Ángeles),8195,1983.74,1
2024-09-21,DEL (Delhi),PEK (Pekín),12024,1296.7,0
2021-05-30,LHR (Londres),DOH (Doha),8523,880.03,0
2020-07-29,MAD (Madrid),SIN (Singapur),14295,1638.6,0
2022-06-05,MAD (Madrid),DOH (Doha),9347,2673.64,1
2022-02-06,DEL (Delhi),PVG (Shanghái),8675,909.83,0
2022-09-13,ORD (Chicago),DOH (Doha),11061,1143.98,0
2020-09-07,GRU (São Paulo),JFK (Nueva York),11440,1229.11,0
2022-09-29,SYD (Sídney),NRT (Tokio),11114,1269.0,0
2021-03-11,MAD (Madrid),DEL (Delhi),13932,1581.36,0
2023-06-13,GRU (São Paulo),EZE (Buenos Aires),12500,1295.15,0
2022-01-22,CDG (París),PEK (Pekín),7349,1825.64,1
2025-03-31,CPT (Ciudad del Cabo),EZE (Buenos Aires),13716,1546.27,0
2025-04-27,CDG (París),ORD (Chicago),10426,1027.94,0
2022-02-24,LAX (Los Ángeles),DXB (Dubái),14592,7869.67,2
2024-07-13,DEL (Delhi),CPT (Ciudad del Cabo),14985,1520.76,0
2021-07-09,FRA (Frankfurt),EZE (Buenos Aires),11188,1083.13,0
2021-06-22,ATL (Atlanta),SIN (Singapur),13172,3516.35,1
2023-11-09,CDG (París),MAD (Madrid),12833,1297.02,0
2021-03-05,LHR (Londres),SIN (Singapur),14398,1578.82,0
2022-02-02,JFK (Nueva York),NRT (Tokio),14371,1650.05,0
2022-11-09,LAX (Los Ángeles),EZE (Buenos Aires),9799,2717.44,1
2021-01-23,LHR (Londres),ORD (Chicago),8422,906.89,0
2022-03-21,PEK (Pekín),FRA (Frankfurt),10660,1158.85,0
2021-11-03,FRA (Frankfurt),EZE (Buenos Aires),12070,1240.16,0
2025-03-10,MAD (Madrid),HND (Tokio),9962,5132.48,2
2021-02-11,ORD (Chicago),DEL (Delhi),14769,7187.4,2
2020-09-02,FRA (Frankfurt),PEK (Pekín),12643,1307.12,0
2023-03-27,DEL (Delhi),NRT (Tokio),11978,1355.86,0
2020-09-02,JFK (Nueva York),SIN (Singapur),10455,1017.41,0
2023-05-23,DXB (Dubái),LAX (Los Ángeles),9103,870.44,0
2023-03-29,ATL (Atlanta),CDG (París),13921,1364.37,0
2025-04-03,DOH (Doha),JFK (Nueva York),11952,1210.67,0
2022-02-21,LAX (Los Ángeles),GRU (São Paulo),14646,1613.74,0
2022-04-27,DEL (Delhi),LAX (Los Ángeles),10962,1222.76,0
2020-09-24,CDG (París),PEK (Pekín),6669,679.32,0
2024-01-02,DOH (Doha),JFK (Nueva York),14978,1453.49,0
2022-04-22,FRA (Frankfurt),PEK (Pekín),14112,1487.6,0
2023-05-15,GRU (São Paulo),EZE (Buenos Aires),14159,1454.35,0
2022-02-27,MAD (Madrid),ATL (Atlanta),14239,6921.48,2
2022-11-30,ORD (Chicago),SIN (Singapur),12584,1313.14,0
2024-11-06,LAX (Los Ángeles),JFK (Nueva York),8522,914.14,0
2024-02-07,GRU (São Paulo),DOH (Doha),13129,1502.04,0
2020-07-22,PVG (Shanghái),FRA (Frankfurt),9281,2550.17,1
2023-09-03,SYD (Sídney),CDG (París),12338,1319.51,0
2020-06-17,JFK (Nueva York),GRU (São Paulo),10022,1114.69,0
2023-03-27,GRU (São Paulo),FRA (Frankfurt),9014,876.53,0
2023-09-08,DEL (Delhi),ORD (Chicago),14185,1491.29,0
2021-01-14,NRT (Tokio),JFK (Nueva York),9275,963.14,0
2021-09-05,PEK (Pekín),SIN (Singapur),12212,2903.64,1
2023-09-14,CDG (París),CPT (Ciudad del Cabo),10659,1130.39,0
2024-01-21,JFK (Nueva York),FRA (Frankfurt),12954,1347.45,0
2024-01-11,PVG (Shanghái),HND (Tokio),14470,1444.73,0
2021-08-25,ORD (Chicago),NRT (Tokio),11941,1176.08,0
2020-07-08,EZE (Buenos Aires),SIN (Singapur),8879,943.03,0
2023-12-27,MAD (Madrid),ORD (Chicago),9599,2413.3,1
2020-11-29,FRA (Frankfurt),EZE (Buenos Aires),13188,1448.12,0
2024-05-15,GRU (São Paulo),PVG (Shanghái),6305,641.38,0
2020-12-27,DXB (Dubái),PEK (Pekín),9660,1104.35,0
2022-11-22,EZE (Buenos Aires),GRU (São Paulo),9808,987.16,0
2025-03-02,EZE (Buenos Aires),CPT (Ciudad del Cabo),8720,883.17,0
2020-09-26,JFK (Nueva York),NRT (Tokio),12166,2973.18,1
2022-08-11,DXB (Dubái),CPT (Ciudad del Cabo),13139,1266.49,0
2024-06-03,GRU (São Paulo),LHR (Londres),8049,2205.1,1
2024-12-30,SIN (Singapur),CDG (París),12922,6804.46,2
2020-06-04,DXB (Dubái),ORD (Chicago),10567,1033.71,0
2024-05-12,LAX (Los Ángeles),DEL (Delhi),13394,1303.26,0
2024-04-14,GRU (São Paulo),EZE (Buenos Aires),14409,1519.15,0
2020-08-03,SYD (Sídney),LHR (Londres),9434,2243.95,1
2022-06-25,FRA (Frankfurt),LHR (Londres),9897,2792.2,1
2024-12-20,CPT (Ciudad del Cabo),SIN (Singapur),13856,1318.84,0
2021-10-23,DEL (Delhi),MAD (Madrid),11097,1075.02,0
2024-06-04,PEK (Pekín),ORD (Chicago),13803,1427.03,0
2024-05-23,DXB (Dubái),HND (Tokio),11032,1091.15,0
2021-10-02,ORD (Chicago),CDG (París),14491,3891.08,1
2023-05-22,NRT (Tokio),SIN (Singapur),10575,2840.95,1
2020-07-11,DEL (Delhi),LHR (Londres),11473,1104.74,0
2021-05-26,GRU (São Paulo),CDG (París),11050,3014.38,1
2022-12-15,PVG (Shanghái),LAX (Los Ángeles),11201,3171.41,1
2025-01-02,HND (Tokio),EZE (Buenos Aires),12626,6357.12,2
2024-07-22,FRA (Frankfurt),CDG (París),13580,1446.92,0
2022-10-27,MAD (Madrid),DXB (Dubái),14218,1531.76,0
2023-05-03,JFK (Nueva York),SYD (Sídney),9777,1059.94,0
2022-08-12,PEK (Pekín),DEL (Delhi),11004,1165.68,0
2023-05-07,LHR (Londres),NRT (Tokio),10301,2483.26,1
2021-09-01,DEL (Delhi),PVG (Shanghái),9749,1086.19,0
2024-10-04,SIN (Singapur),ATL (Atlanta),8863,2398.11,1
2022-09-28,DOH (Doha),JFK (Nueva York),13883,1482.43,0
2020-06-09,FRA (Frankfurt),GRU (São Paulo),13888,3327.86,1
2021-06-12,CDG (París),ORD (Chicago),10946,3088.81,1
2025-04-23,NRT (Tokio),CPT (Ciudad del Cabo),14094,7985.13,2
2020-08-20,HND (Tokio),DXB (Dubái),12006,1185.66,0
2024-05-23,MAD (Madrid),LHR (Londres),11913,1265.58,0
2022-10-14,DOH (Doha),MAD (Madrid),8273,4620.45,2
2025-03-15,ORD (Chicago),PEK (Pekín),10534,5094.89,2
2024-05-13,HND (Tokio),JFK (Nueva York),11786,1213.71,0
2022-05-19,PVG (Shanghái),JFK (Nueva York),9701,1088.95,0
2021-10-08,GRU (São Paulo),ORD (Chicago),11202,1196.74,0
2023-08-02,NRT (Tokio),LHR (Londres),9599,952.22,0
2024-09-11,LHR (Londres),PEK (Pekín),9834,1060.79,0
2022-10-19,DEL (Delhi),ORD (Chicago),13269,1432.92,0
2020-08-13,LAX (Los Ángeles),DOH (Doha),9429,1019.31,0
2021-06-28,FRA (Frankfurt),MAD (Madrid),13294,1359.32,0
2021-01-12,LHR (Londres),MAD (Madrid),11336,1303.09,0
2024-05-16,JFK (Nueva York),CDG (París),8207,849.67,0
2020-12-04,NRT (Tokio),PEK (Pekín),13027,1240.95,0
2020-12-24,CPT (Ciudad del Cabo),FRA (Frankfurt),12748,3113.51,1
2021-10-02,JFK (Nueva York),ORD (Chicago),11906,1323.85,0
2022-03-10,MAD (Madrid),SYD (Sídney),14151,1412.66,0
2021-04-02,PVG (Shanghái),SIN (Singapur),5643,555.39,0
2020-12-11,LAX (Los Ángeles),CPT (Ciudad del Cabo),12055,1320.47,0
2022-06-25,ATL (Atlanta),DOH (Doha),14394,1407.23,0
2024-01-06,HND (Tokio),ORD (Chicago),14740,1603.2,0
2023-03-12,SIN (Singapur),JFK (Nueva York),14852,1522.88,0
2021-10-30,MAD (Madrid),ORD (Chicago),11390,1166.01,0
2022-12-19,DXB (Dubái),PVG (Shanghái),10024,1075.4,0
2020-10-08,MAD (Madrid),ORD (Chicago),13993,3846.93,1
2021-04-04,LAX (Los Ángeles),CPT (Ciudad del Cabo),12018,3395.06,1
2025-03-31,LAX (Los Ángeles),CDG (París),13447,3661.4,1
2020-12-22,SYD (Sídney),EZE (Buenos Aires),11218,2875.42,1
2022-09-01,JFK (Nueva York),DEL (Delhi),14845,1657.98,0
2024-04-01,CPT (Ciudad del Cabo),LAX (Los Ángeles),9033,2156.3,1
2021-10-28,LHR (Londres),DEL (Delhi),10405,1131.22,0
2022-02-20,LHR (Londres),HND (Tokio),14647,1433.56,0
2021-02-17,ATL (Atlanta),PEK (Pekín),12555,1206.87,0
2024-06-07,HND (Tokio),EZE (Buenos Aires),8642,960.51,0
2025-04-22,PEK (Pekín),CDG (París),4575,514.96,0
2023-08-19,CDG (París),ORD (Chicago),10974,1177.58,0
2024-08-02,LAX (Los Ángeles),CPT (Ciudad del Cabo),8495,907.7,0
2023-01-24,FRA (Frankfurt),CDG (París),11242,1192.58,0
2025-01-02,NRT (Tokio),ORD (Chicago),10224,1143.78,0
2020-08-11,SYD (Sídney),HND (Tokio),14684,1400.17,0
2023-11-04,ORD (Chicago),NRT (Tokio),11966,1263.45,0
2024-12-31,ATL (Atlanta),MAD (Madrid),11975,3384.51,1
2021-02-19,DEL (Delhi),DOH (Doha),524,58.64,0
2021-06-28,FRA (Frankfurt),NRT (Tokio),12780,3174.01,1
2025-02-14,SIN (Singapur),JFK (Nueva York),13571,1423.14,0
2021-04-19,PEK (Pekín),SIN (Singapur),9617,2550.78,1
2023-10-04,JFK (Nueva York),DXB (Dubái),12936,1366.66,0
2022-10-13,LAX (Los Ángeles),HND (Tokio),11270,1282.15,0
2024-04-13,DXB (Dubái),ORD (Chicago),9933,1115.41,0
2024-04-27,DXB (Dubái),SYD (Sídney),9137,2325.99,1
2023-07-19,PVG (Shanghái),DEL (Delhi),11803,1195.68,0
2024-12-30,DOH (Doha),ATL (Atlanta),10026,1149.35,0
2024-12-21,PEK (Pekín),ORD (Chicago),10083,5434.28,2
2024-09-08,DOH (Doha),MAD (Madrid),14045,1517.2,0
2024-07-31,JFK (Nueva York),DEL (Delhi),11345,1299.77,0
2024-07-03,JFK (Nueva York),MAD (Madrid),12631,7222.79,2
2021-06-01,DEL (Delhi),JFK (Nueva York),11982,3296.37,1
2021-10-31,HND (Tokio),DEL (Delhi),11369,1107.01,0
2022-04-11,DEL (Delhi),PVG (Shanghái),14967,1501.75,0
2020-12-28,SIN (Singapur),CPT (Ciudad del Cabo),10500,1135.41,0
2024-09-30,LAX (Los Ángeles),JFK (Nueva York),12051,2918.77,1
2023-09-01,SIN (Singapur),NRT (Tokio),10515,1028.95,0
2022-01-18,GRU (São Paulo),PVG (Shanghái),7338,836.43,0
2021-11-04,PEK (Pekín),JFK (Nueva York),13611,3641.82,1
2024-05-07,SYD (Sídney),MAD (Madrid),14673,3489.23,1
2025-04-14,PEK (Pekín),DEL (Delhi),12739,1226.47,0
2023-09-04,CDG (París),PVG (Shanghái),11785,6109.23,2
2024-08-31,PVG (Shanghái),DOH (Doha),13710,3436.86,1
2021-01-30,MAD (Madrid),GRU (São Paulo),12343,1362.6,0
2021-02-02,MAD (Madrid),EZE (Buenos Aires),10475,1163.61,0
2021-09-24,DXB (Dubái),MAD (Madrid),14321,1422.62,0
2024-06-12,DEL (Delhi),LHR (Londres),8478,903.8,0
2022-05-18,CDG (París),LAX (Los Ángeles),10413,1173.12,0
2021-03-07,CDG (París),LHR (Londres),11567,1211.77,0
2020-06-02,MAD (Madrid),ATL (Atlanta),10608,1028.9,0
2023-08-20,CPT (Ciudad del Cabo),EZE (Buenos Aires),13325,1299.99,0
2024-04-09,LAX (Los Ángeles),SYD (Sídney),11436,1098.45,0
2023-07-16,EZE (Buenos Aires),PEK (Pekín),9139,2328.22,1
2025-01-09,FRA (Frankfurt),JFK (Nueva York),11005,1104.55,0
2020-09-18,JFK (Nueva York),EZE (Buenos Aires),14393,1537.32,0
2024-11-10,ORD (Chicago),PEK (Pekín),11395,1246.28,0
2024-06-25,ATL (Atlanta),JFK (Nueva York),9008,2408.35,1
2023-07-24,DXB (Dubái),GRU (São Paulo),10254,1140.15,0
2021-02-05,CPT (Ciudad del Cabo),FRA (Frankfurt),14131,1444.71,0
2022-04-27,DXB (Dubái),FRA (Frankfurt),13743,1307.0,0
2025-01-17,SIN (Singapur),DXB (Dubái),9884,991.26,0
2021-02-08,ORD (Chicago),LAX (Los Ángeles),10287,1030.85,0
2025-01-30,DEL (Delhi),SIN (Singapur),10260,1103.87,0
2021-06-30,PEK (Pekín),SIN (Singapur),13492,1355.54,0
2023-05-12,ATL (Atlanta),MAD (Madrid),13705,1434.69,0
2024-01-30,CPT (Ciudad del Cabo),LHR (Londres),9074,903.48,0
2020-07-19,DXB (Dubái),GRU (São Paulo),8683,839.04,0
2024-04-27,MAD (Madrid),ATL (Atlanta),10121,5104.82,2
2024-09-28,MAD (Madrid),EZE (Buenos Aires),11940,1224.69,0
2020-07-10,CDG (París),FRA (Frankfurt),10669,1056.81,0
2024-10-31,ORD (Chicago),PVG (Shanghái),9292,930.89,0
2020-10-11,HND (Tokio),DEL (Delhi),13258,1424.23,0
2025-04-14,SIN (Singapur),SYD (Sídney),3251,783.21,1
2022-09-24,DEL (Delhi),PVG (Shanghái),12731,1277.95,0
2022-07-23,CPT (Ciudad del Cabo),GRU (São Paulo),10156,2660.32,1
2021-07-08,LHR (Londres),JFK (Nueva York),11783,2992.42,1
2021-10-27,NRT (Tokio),PVG (Shanghái),14364,4124.0,1
2024-08-15,SIN (Singapur),GRU (São Paulo),4790,475.83,0
2020-12-11,ORD (Chicago),ATL (Atlanta),9125,890.05,0
2023-06-13,NRT (Tokio),LAX (Los Ángeles),11188,1140.41,0
2023-03-15,CDG (París),EZE (Buenos Aires),12334,3505.49,1
2022-09-28,ATL (Atlanta),DOH (Doha),12010,1150.98,0
2024-07-07,DOH (Doha),PVG (Shanghái),10139,2848.8,1
2020-07-05,SYD (Sídney),ORD (Chicago),9484,931.77,0
2021-08-13,HND (Tokio),JFK (Nueva York),14032,6998.27,2
2021-08-12,HND (Tokio),PVG (Shanghái),14578,1547.71,0
2020-08-28,DOH (Doha),SYD (Sídney),8474,927.82,0
2023-02-06,HND (Tokio),PVG (Shanghái),14032,1376.55,0
2020-08-14,LHR (Londres),DOH (Doha),9728,1033.86,0
2024-06-21,JFK (Nueva York),GRU (São Paulo),14409,1444.48,0
2020-09-04,JFK (Nueva York),DEL (Delhi),14436,1486.93,0
2021-04-14,DEL (Delhi),LHR (Londres),12295,1197.92,0
2023-01-26,NRT (Tokio),LHR (Londres),14002,1349.67,0
2024-08-15,GRU (São Paulo),SIN (Singapur),2658,729.59,1
2021-10-25,NRT (Tokio),LAX (Los Ángeles),8530,4552.18,2
2022-02-01,NRT (Tokio),CPT (Ciudad del Cabo),13993,1401.83,0
2024-08-05,ATL (Atlanta),ORD (Chicago),12119,3079.15,1
2021-07-18,ORD (Chicago),NRT (Tokio),12525,1194.36,0
2024-08-11,ATL (Atlanta),CDG (París),13413,1498.47,0
2022-07-26,GRU (São Paulo),ATL (Atlanta),8326,850.89,0
2024-01-15,PVG (Shanghái),DXB (Dubái),12883,1244.14,0
2023-12-14,LAX (Los Ángeles),JFK (Nueva York),14085,1607.36,0
2024-05-21,DXB (Dubái),GRU (São Paulo),10100,1090.77,0
2024-07-25,MAD (Madrid),ATL (Atlanta),8824,918.7,0
2024-03-22,NRT (Tokio),DEL (Delhi),12133,1393.22,0
